antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:UNKNOWN:m",APP_CAT#SUP:SYSTEM:m,0.3579069590376123,0.7037460027409776,0.34168950814679455,0.954688081689092,1.356580467911342,0.08981391637089603,6.5381031812926995,0.40936812870217726
"LOC_LABEL#SUP:work:m, LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:UNKNOWN:m",APP_CAT#SUP:SYSTEM:m,0.35110210141617176,0.7037460027409776,0.33488465052535404,0.9538098723265838,1.3553325611962945,0.08779795009976582,6.413794725870073,0.40402921189389673
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SYSTEM:m,0.35931551697883357,0.7037460027409776,0.32452032891731386,0.9031625787995974,1.2833644173919627,0.07165347012065187,3.0592925088941816,0.3446284402827278
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SYSTEM:m,0.35931551697883357,0.7037460027409776,0.32452032891731386,0.9031625787995974,1.2833644173919627,0.07165347012065187,3.0592925088941816,0.3446284402827278
"APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:UNKNOWN:m",APP_CAT#SUP:SYSTEM:m,0.40704469316278363,0.7037460027409776,0.36424546977310795,0.894853749210877,1.2715578429228236,0.07778939402287122,2.8175421856284464,0.36016729077879545
"APP_CAT#SUP:UNKNOWN:m, APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m",APP_CAT#SUP:SYSTEM:m,0.38663963758184866,0.7037460027409776,0.343840414192173,0.8893046153846154,1.2636727056649937,0.07174431474272669,2.676299452667952,0.3401847678325853
"APP_DUR_HEALTH#SUM:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SYSTEM:m,0.36996535708847267,0.7037460027409776,0.32452032891731386,0.8771640984745196,1.246421429120885,0.06415868771366279,2.411786729937168,0.31379725111619294
"APP_DUR_HEALTH#SUM:m, LOC_LABEL#SUP:work:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SYSTEM:m,0.36996535708847267,0.7037460027409776,0.32452032891731386,0.8771640984745196,1.246421429120885,0.06415868771366279,2.411786729937168,0.31379725111619294
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:UNKNOWN:m",APP_CAT#SUP:SYSTEM:m,0.39738465052535404,0.7037460027409776,0.34168950814679455,0.8598457632801647,1.2218126425318276,0.062031648788956284,2.1137712579550945,0.3012600137366052
"APP_CAT#SUP:UNKNOWN:m, LOC_LABEL#SUP:home:m, LOC_LABEL#SUP:work:m",APP_CAT#SUP:SYSTEM:m,0.3905797929039135,0.7037460027409776,0.33488465052535404,0.8574039328443677,1.2183428815295818,0.060015682517826074,2.07757481092157,0.2940713104814709
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SYSTEM:m,0.4686786203746003,0.7037460027409776,0.4017626008832039,0.8572240836633161,1.218087321739045,0.07193189522442284,2.074957772012596,0.33697268973331523
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SYSTEM:m,0.4686786203746003,0.7037460027409776,0.4017626008832039,0.8572240836633161,1.218087321739045,0.07193189522442284,2.074957772012596,0.33697268973331523
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m",APP_CAT#SUP:SYSTEM:m,0.4528894472361809,0.7037460027409776,0.388200472057256,0.8571638717269786,1.2180017625513508,0.0694813338812228,2.0740830827670806,0.327142521343987
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m",APP_CAT#SUP:SYSTEM:m,0.446094106898127,0.7037460027409776,0.3814051317192021,0.8549880525686978,1.2149099948541897,0.06746818714333885,2.0429626834669565,0.31935706118039
"LOC_LABEL#SUP:home:m, APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m",APP_CAT#SUP:SYSTEM:m,0.3539953555657073,0.7037460027409776,0.3026020252779047,0.854819196128512,1.214670055388064,0.053479208809667084,2.0405865607498783,0.2735756897143001
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, ACT_DUR_RUNNING#SUM:m",APP_CAT#SUP:SYSTEM:m,0.35616529617785897,0.7037460027409776,0.304343688137658,0.8545012425513723,1.2142182537779642,0.05369378463743335,2.0361273350641693,0.2740219389899131
"LOC_LABEL#SUP:home:m, APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m, ACT_DUR_RUNNING#SUM:m",APP_CAT#SUP:SYSTEM:m,0.3560606060606061,0.7037460027409776,0.30423899802040505,0.8544584625253928,1.2141574647634434,0.05366276977172363,2.0355288421404105,0.27391335550080137
"APP_DUR_HEALTH#SUM:m, LOC_LABEL#SUP:work:m, APP_CAT#SUP:SYSTEM:m",LOC_DUR_gym#SUM:m,0.3814051317192021,0.7008527485914421,0.32452032891731386,0.8508546475358703,1.21402769589746,0.05721149402503006,2.005743031654335,0.2849935746886707
"APP_DUR_HEALTH#SUM:m, LOC_LABEL#SUP:work:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m",LOC_DUR_gym#SUM:m,0.3814051317192021,0.7008527485914421,0.32452032891731386,0.8508546475358703,1.21402769589746,0.05721149402503006,2.005743031654335,0.2849935746886707
"LOC_LABEL#SUP:work:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:UNKNOWN:m, APP_CAT#SUP:SYSTEM:m",LOC_LABEL#SUP:home:m,0.343840414192173,0.8048385868737628,0.33488465052535404,0.9739537201062888,1.2101230432917245,0.05814861745683625,7.4928709175607935,0.2646273169556181
"APP_CAT#SUP:UNKNOWN:m, APP_CAT#SUP:SYSTEM:m, LOC_LABEL#SUP:work:m",LOC_LABEL#SUP:home:m,0.343840414192173,0.8048385868737628,0.33488465052535404,0.9739537201062888,1.2101230432917245,0.05814861745683625,7.4928709175607935,0.2646273169556181
"APP_CAT#SUP:SOCIAL:m, ACT_DUR_RUNNING#SUM:m",APP_CAT#SUP:SYSTEM:m,0.42105413430790317,0.7037460027409776,0.35593688137657986,0.8453470762414954,1.2012104835395219,0.059621717419830245,1.9156055382543709,0.2893300445847919
"APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m, ACT_DUR_RUNNING#SUM:m",APP_CAT#SUP:SYSTEM:m,0.42054971828841176,0.7037460027409776,0.35543246535708845,0.8451615823300442,1.2009469027721302,0.05947228215777445,1.913310673908458,0.28876285825757014
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SYSTEM:m",LOC_DUR_gym#SUM:m,0.388200472057256,0.7008527485914421,0.32452032891731386,0.8359606756723627,1.1927764817252375,0.05244896107149066,1.8236313312963188,0.2641714286683558
"APP_DUR_HEALTH#SUM:m, APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:SYSTEM:m",LOC_DUR_gym#SUM:m,0.388200472057256,0.7008527485914421,0.32452032891731386,0.8359606756723627,1.1927764817252375,0.05244896107149066,1.8236313312963188,0.2641714286683558
"APP_CAT#SUP:SOCIAL:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SYSTEM:m,0.6211359829450281,0.7037460027409776,0.5143235114968784,0.8280368962981124,1.1766132852947535,0.07720154634072673,1.7227765193898998,0.3961925106762158
"APP_CAT#SUP:SOCIAL:m, LOC_LABEL#SUP:work:m, LOC_DUR_gym#SUM:m",APP_CAT#SUP:SYSTEM:m,0.6211359829450281,0.7037460027409776,0.5143235114968784,0.8280368962981124,1.1766132852947535,0.07720154634072673,1.7227765193898998,0.3961925106762158
"APP_CAT#SUP:SOCIAL:m, APP_CAT#SUP:UNKNOWN:m, APP_CAT#SUP:SYSTEM:m",LOC_LABEL#SUP:home:m,0.36424546977310795,0.8048385868737628,0.34168950814679455,0.9380748327759196,1.1655440582436372,0.04853069897943646,3.151568608931367,0.22340631199302674
